Index,Location,Sex,Year,Mx,Upper,Lower,LOC
2244,North Carolina,Male,1/1/84,317.3097524,326.7019031,306.6675183,NC
2245,North Carolina,Male,1/1/85,321.2762319,329.3586988,310.2467211,NC
2246,North Carolina,Male,1/1/86,322.7286284,331.0788439,311.5120746,NC
2247,North Carolina,Male,1/1/87,321.7593322,330.1911568,310.4729897,NC
2248,North Carolina,Male,1/1/88,323.0834563,330.7798693,310.970053,NC
2249,North Carolina,Male,1/1/89,321.0733544,329.2682373,308.1931619,NC
2250,North Carolina,Male,1/1/90,316.7059706,324.3830796,303.9137176,NC
2251,North Carolina,Male,1/1/91,314.5245105,322.1595053,301.1367097,NC
2252,North Carolina,Male,1/1/92,312.3230211,319.3293141,299.0867714,NC
2253,North Carolina,Male,1/1/93,314.927345,322.5368193,301.2597862,NC
2254,North Carolina,Male,1/1/94,312.9719104,320.0934371,299.8188001,NC
2255,North Carolina,Male,1/1/95,312.4922387,319.6595727,299.1442933,NC
2256,North Carolina,Male,1/1/96,305.4045968,312.561389,292.957119,NC
2257,North Carolina,Male,1/1/97,296.7202004,303.4906783,284.7608812,NC
2258,North Carolina,Male,1/1/98,295.2744198,302.0327885,283.4476592,NC
2259,North Carolina,Male,1/1/99,292.6348111,300.1912015,282.0749039,NC
2260,North Carolina,Male,1/1/00,291.7601026,300.5900819,281.6009982,NC
2261,North Carolina,Male,1/1/01,287.9241227,296.9392271,279.0700727,NC
2262,North Carolina,Male,1/1/02,284.1703419,293.2887319,275.931706,NC
2263,North Carolina,Male,1/1/03,279.3079202,289.1979527,271.9873127,NC
2264,North Carolina,Male,1/1/04,271.1782845,280.8398748,264.1586822,NC
2265,North Carolina,Male,1/1/05,268.8372545,279.0586111,262.1952233,NC
2266,North Carolina,Male,1/1/06,265.569631,276.2633173,259.2360634,NC
2267,North Carolina,Male,1/1/07,260.1667595,270.846168,253.709106,NC
2268,North Carolina,Male,1/1/08,256.4561105,267.8604955,250.3099966,NC
2269,North Carolina,Male,1/1/09,252.905234,264.7455659,246.7106961,NC
2270,North Carolina,Male,1/1/10,250.0373809,261.6140905,244.122566,NC
2271,North Carolina,Male,1/1/11,248.8648897,260.9246547,242.9191522,NC
2272,North Carolina,Male,1/1/12,245.1493512,257.5937303,238.8170053,NC
2273,North Carolina,Male,1/1/13,245.2596445,257.9469241,239.0149808,NC
2274,North Carolina,Male,1/1/14,249.0053861,262.0141956,242.2754596,NC
2275,North Carolina,Female,1/1/80,168.7492954,171.7450111,165.2253062,NC
2276,North Carolina,Female,1/1/81,167.9846774,171.0729709,164.5890989,NC
2277,North Carolina,Female,1/1/82,167.6689116,170.4905993,163.9855885,NC
2278,North Carolina,Female,1/1/83,168.1198038,170.9089764,164.8574946,NC
2279,North Carolina,Female,1/1/84,170.133162,172.9403341,166.6625123,NC
2280,North Carolina,Female,1/1/85,172.3520841,175.2278829,168.6714126,NC
2281,North Carolina,Female,1/1/86,172.8947681,175.7422786,169.1926204,NC
2282,North Carolina,Female,1/1/87,174.7756737,177.6449388,171.0042669,NC
2283,North Carolina,Female,1/1/88,177.1333011,179.952738,172.9873169,NC
2284,North Carolina,Female,1/1/89,175.5992211,178.5096024,170.8941883,NC
2285,North Carolina,Female,1/1/90,174.5824264,177.5301341,170.4847826,NC
2286,North Carolina,Female,1/1/91,176.2092823,179.3403672,171.590651,NC
2287,North Carolina,Female,1/1/92,175.071371,178.275486,170.505004,NC
2288,North Carolina,Female,1/1/93,177.982884,181.2416157,173.1082177,NC
2289,North Carolina,Female,1/1/94,177.8229773,181.2163726,173.5928368,NC
2290,North Carolina,Female,1/1/95,179.9557541,183.1621581,175.5939202,NC
2291,North Carolina,Female,1/1/96,177.7771522,180.7882831,173.9878013,NC
2292,North Carolina,Female,1/1/97,176.559248,179.6996614,172.9109323,NC
2293,North Carolina,Female,1/1/98,174.2901304,177.1778314,170.9509793,NC
2294,North Carolina,Female,1/1/99,176.6228557,179.6670041,173.462691,NC
2295,North Carolina,Female,1/1/00,176.1708536,179.4171284,172.8312737,NC
2296,North Carolina,Female,1/1/01,177.7481165,180.8109482,174.6072494,NC
2297,North Carolina,Female,1/1/02,176.4935254,179.3960988,173.4804767,NC
2298,North Carolina,Female,1/1/03,175.6449778,178.7500126,172.3826314,NC
2299,North Carolina,Female,1/1/04,171.191146,174.379198,168.0101806,NC
2300,North Carolina,Female,1/1/05,171.7466179,174.8552358,168.7928471,NC
2301,North Carolina,Female,1/1/06,171.1367778,174.4457903,168.3190657,NC
2302,North Carolina,Female,1/1/07,167.910327,171.2000906,164.9701461,NC
2303,North Carolina,Female,1/1/08,166.602576,169.8783086,163.6108348,NC
2304,North Carolina,Female,1/1/09,166.2762587,169.4205391,163.3905666,NC
2305,North Carolina,Female,1/1/10,164.9719241,168.3606948,162.0567547,NC
2306,North Carolina,Female,1/1/11,165.479526,168.8964332,162.3350714,NC
2307,North Carolina,Female,1/1/12,165.8150944,169.3289658,162.4835117,NC
2308,North Carolina,Female,1/1/13,163.9150273,167.7023147,160.7793253,NC
2309,North Carolina,Female,1/1/14,166.4015577,170.3002285,162.8969954,NC
2310,North Dakota,Male,1/1/80,270.1606289,279.5797729,260.8822186,ND
2311,North Dakota,Male,1/1/81,267.8191974,276.8426872,258.1277257,ND
2312,North Dakota,Male,1/1/82,264.3777661,273.8699449,254.6235125,ND
2313,North Dakota,Male,1/1/83,265.4048858,273.5409335,255.7826795,ND
2314,North Dakota,Male,1/1/84,266.6465798,275.3525486,256.9761999,ND
2315,North Dakota,Male,1/1/85,268.4435313,276.9168084,258.582076,ND
2316,North Dakota,Male,1/1/86,270.1375341,278.7287386,260.0699818,ND
2317,North Dakota,Male,1/1/87,269.8530974,278.5414305,259.8472062,ND
2318,North Dakota,Male,1/1/88,271.4822755,279.1252305,260.6576453,ND
2319,North Dakota,Male,1/1/89,269.9268977,277.6025978,258.1543274,ND
2320,North Dakota,Male,1/1/90,267.310344,274.91448,255.7848177,ND
2321,North Dakota,Male,1/1/91,266.1874384,273.5580814,254.7380589,ND
2322,North Dakota,Male,1/1/92,264.6396599,272.1062278,252.8087075,ND
2323,North Dakota,Male,1/1/93,267.5057205,274.9050286,255.2902291,ND
2324,North Dakota,Male,1/1/94,267.0553451,274.7884538,254.8482854,ND
2325,North Dakota,Male,1/1/95,267.0113707,274.3097309,255.0625191,ND
2326,North Dakota,Male,1/1/96,260.9414244,268.3814914,249.2055591,ND
2327,North Dakota,Male,1/1/97,254.2208458,261.588795,243.3702818,ND
2328,North Dakota,Male,1/1/98,253.7021428,260.6597502,243.2948221,ND
2329,North Dakota,Male,1/1/99,253.1539777,260.3984393,243.6532826,ND
2330,North Dakota,Male,1/1/00,251.702942,259.7884773,242.9466825,ND
2331,North Dakota,Male,1/1/01,250.9596753,259.3472332,243.0578004,ND
2332,North Dakota,Male,1/1/02,248.556012,257.1157479,240.6759253,ND
2333,North Dakota,Male,1/1/03,245.530319,254.7873574,238.121594,ND
2334,North Dakota,Male,1/1/04,236.2896075,245.4726855,229.2138731,ND
2335,North Dakota,Male,1/1/05,234.547033,244.5978498,228.1548349,ND
2336,North Dakota,Male,1/1/06,232.409627,242.4015058,225.7171203,ND
2337,North Dakota,Male,1/1/07,226.6157872,237.4839324,219.8540242,ND
2338,North Dakota,Male,1/1/08,226.3278094,237.201723,219.9765533,ND
2339,North Dakota,Male,1/1/09,222.9570963,234.1917736,216.0491516,ND
2340,North Dakota,Male,1/1/10,220.4948423,231.3842531,213.608268,ND
2341,North Dakota,Male,1/1/11,219.7535429,231.004624,212.9350639,ND
2342,North Dakota,Male,1/1/12,217.2422332,228.5754022,209.9248466,ND
2343,North Dakota,Male,1/1/13,218.1509122,230.2494085,210.6400974,ND
2344,North Dakota,Male,1/1/14,219.8410767,231.9398909,212.2210423,ND
2345,North Dakota,Female,1/1/80,168.490814,172.7153588,164.1005053,ND
2346,North Dakota,Female,1/1/81,167.0647385,171.0846671,162.8599195,ND
2347,North Dakota,Female,1/1/82,165.9022377,170.04037,161.722374,ND
2348,North Dakota,Female,1/1/83,166.5849264,170.6359578,162.270575,ND
2349,North Dakota,Female,1/1/84,167.4697442,171.3514901,163.3002454,ND
2350,North Dakota,Female,1/1/85,168.3993507,172.4459613,164.0397353,ND
2351,North Dakota,Female,1/1/86,168.1650091,172.0896499,163.635271,ND
2352,North Dakota,Female,1/1/87,169.6219851,173.7074114,164.8244384,ND
2353,North Dakota,Female,1/1/88,170.2544808,174.2448139,165.6939112,ND
2354,North Dakota,Female,1/1/89,169.1375636,173.4826676,164.2789004,ND
2355,North Dakota,Female,1/1/90,167.6499173,171.5071161,162.9688507,ND
2356,North Dakota,Female,1/1/91,168.9343297,172.9169607,164.0418932,ND
2357,North Dakota,Female,1/1/92,166.8100997,170.9063391,162.3297445,ND
2358,North Dakota,Female,1/1/93,168.9758514,172.9667819,164.345652,ND
2359,North Dakota,Female,1/1/94,169.2905807,173.347509,164.6958476,ND
2360,North Dakota,Female,1/1/95,170.9433883,175.0925769,166.5748461,ND
2361,North Dakota,Female,1/1/96,168.1047535,172.2693443,163.7600905,ND
2362,North Dakota,Female,1/1/97,166.764959,170.6378329,162.5175855,ND
2363,North Dakota,Female,1/1/98,164.7744068,168.7804979,160.8262597,ND
2364,North Dakota,Female,1/1/99,166.3802175,170.1705769,162.305568,ND
